user_id,date,playtime,stages_cleared,gacha_pulls,pvp_battles,guild_activities
U000058,11/28,128,22,0,11,2
U000058,11/29,204,31,0,2,4
U000058,11/30,115,5,7,5,3
U000058,12/01,215,28,9,12,2
U000058,12/02,108,17,1,6,1
U000058,12/03,41,14,9,4,2
U000058,12/04,107,23,0,6,1
U000058,12/05,88,7,6,14,3
U000058,12/06,155,11,1,9,1
U000058,12/07,127,26,9,7,1
U000058,12/08,106,22,8,2,1
U000058,12/09,213,25,9,10,3
U000058,12/10,238,34,0,0,2
U000058,12/11,77,6,4,1,1
U000058,12/12,111,11,7,2,0
U000058,12/13,128,23,8,11,0
U000058,12/14,205,12,2,3,0
U000058,12/15,112,32,8,10,0
U000058,12/16,133,12,6,4,4
U000058,12/17,108,26,2,3,4
U000058,12/18,155,19,9,13,1
U000058,12/19,213,16,1,14,3
U000058,12/20,237,14,4,8,1
U000058,12/21,122,22,2,13,3
U000058,12/22,115,13,1,10,4
U000058,12/23,201,23,0,0,3
U000058,12/24,83,38,3,1,4
U000058,12/25,160,10,4,10,0
U000058,12/26,89,32,3,8,0
U000058,12/27,96,35,0,4,1
U000058,12/28,217,23,9,0,2
U000058,12/29,136,23,5,4,3
U000058,12/30,198,31,0,7,4
U000058,12/31,168,34,6,8,2
U000058,01/01,185,10,7,1,0
U000058,01/02,220,23,6,12,1
U000058,01/03,228,30,2,2,2
U000058,01/04,147,6,1,7,2
U000058,01/05,106,20,7,8,1
U000058,01/06,136,28,1,12,2
U000058,01/07,44,21,2,5,1
U000058,01/08,186,35,1,7,3
U000058,01/09,62,22,1,5,1
U000058,01/10,109,27,8,13,2
U000058,01/11,70,19,8,10,1
U000058,01/12,189,29,8,13,4
U000058,01/13,133,13,6,8,1
U000058,01/14,237,33,5,10,0
U000058,01/15,203,7,8,2,3
U000058,01/16,34,28,6,14,2
U000058,01/17,166,28,9,11,0
U000058,01/18,132,15,2,8,4
U000058,01/19,236,8,2,13,1
U000058,01/20,35,35,5,1,0
U000058,01/21,47,34,2,0,4
U000058,01/22,37,36,5,10,4
U000058,01/23,194,33,7,12,2
U000058,01/24,76,19,4,7,1
U000058,01/25,83,26,1,1,4
U000058,01/26,126,35,9,4,1
U000058,01/27,111,7,6,14,0
U000058,01/28,226,12,9,2,1
U000058,01/29,97,28,2,6,4
U000059,11/01,43,16,8,0,1
U000059,11/02,173,13,3,2,4
U000059,11/03,43,26,8,2,0
U000059,11/04,83,17,2,11,4
U000059,11/05,43,9,2,12,0
U000059,11/06,69,39,2,3,1
U000059,11/07,37,13,6,8,1
U000059,11/08,68,32,1,2,3
U000059,11/09,226,13,5,0,0
U000059,11/10,121,29,3,0,2
U000059,11/11,169,15,6,3,2
U000059,11/12,124,9,3,0,0
U000059,11/13,64,29,1,9,3
U000059,11/14,128,27,6,3,0
U000059,11/15,87,18,1,1,3
U000059,11/16,189,9,3,11,0
U000059,11/17,125,21,0,11,4
U000059,11/18,36,13,3,8,0
U000059,11/19,36,27,8,7,3
U000059,11/20,47,14,1,4,3
U000059,11/21,138,10,7,7,3
U000059,11/22,121,35,2,13,4
U000059,11/23,204,24,5,13,1
U000059,11/24,55,15,0,9,4
U000059,11/25,124,22,1,9,3
U000059,11/26,61,21,5,3,2
U000059,11/27,80,35,8,10,1
U000059,11/28,67,18,3,3,3
U000059,11/29,146,30,6,11,4
U000059,11/30,188,7,0,12,0
U000059,12/01,199,36,5,9,0
U000059,12/02,129,21,4,11,0
U000059,12/03,77,37,7,7,0
U000059,12/04,90,7,2,4,4
U000059,12/05,44,31,9,13,1
U000059,12/06,77,10,8,14,3
U000059,12/07,195,23,7,14,1
U000059,12/08,175,21,4,6,2
U000059,12/09,157,14,0,13,3
U000059,12/10,39,22,8,10,4
U000059,12/11,162,22,9,4,4
U000059,12/12,160,25,8,12,2
U000059,12/13,125,29,0,5,3
U000059,12/14,71,16,6,3,3
U000059,12/15,186,37,1,12,2
U000059,12/16,75,39,4,13,2
U000059,12/17,37,34,8,4,3
U000059,12/18,62,11,9,11,1
U000059,12/19,48,10,6,14,3
U000059,12/20,81,18,3,13,1
U000059,12/21,173,29,0,4,4
U000059,12/22,86,33,2,10,4
U000059,12/23,112,26,1,11,3
U000059,12/24,105,21,0,12,2
U000059,12/25,54,36,6,8,0
U000059,12/26,109,19,5,7,2
U000059,12/27,100,37,5,14,3
U000059,12/28,91,11,7,7,0
U000059,12/29,200,31,2,0,2
U000059,12/30,74,30,6,10,1
U000059,12/31,112,10,3,2,3
U000059,01/01,193,25,9,1,3
U000059,01/02,88,10,5,3,3
U000059,01/03,150,29,4,13,2
U000059,01/04,130,21,4,5,1
U000059,01/05,48,32,5,2,4
U000059,01/06,143,26,2,9,0
U000059,01/07,199,34,8,9,1
U000059,01/08,218,32,6,12,4
U000059,01/09,128,9,5,7,3
U000059,01/10,111,31,6,2,1
U000059,01/11,191,6,0,13,3
U000059,01/12,89,10,9,5,0
U000059,01/13,186,33,3,4,0
U000059,01/14,212,7,4,6,0
U000059,01/15,155,14,3,4,4
U000059,01/16,222,32,3,4,1
U000059,01/17,152,12,6,7,2
U000059,01/18,137,5,8,11,2
U000059,01/19,167,16,2,12,2
U000059,01/20,188,30,1,13,4
U000059,01/21,202,24,6,11,0
U000059,01/22,225,32,8,2,1
U000059,01/23,198,10,6,8,4
U000059,01/24,175,23,8,6,0
U000059,01/25,95,19,2,14,0
U000059,01/26,127,38,7,1,1
U000059,01/27,68,27,9,10,3
U000059,01/28,155,9,5,10,0
U000059,01/29,183,24,4,13,3
U000060,11/01,236,21,9,1,2
U000060,11/02,77,28,5,3,0
U000060,11/03,190,31,3,13,0
U000060,11/04,81,39,2,12,1
U000060,11/05,108,29,4,4,2
U000060,11/06,40,38,2,1,0
U000060,11/07,160,5,9,1,1
U000060,11/08,90,24,7,4,3
U000060,11/09,145,26,7,7,4
U000060,11/10,42,9,6,2,2
U000060,11/11,85,15,2,9,0
U000060,11/12,60,28,7,3,3
U000060,11/13,146,14,0,4,1
U000060,11/14,126,38,7,5,1
U000060,11/15,95,20,2,7,1
U000060,11/16,180,36,2,5,4
U000060,11/17,122,7,1,2,4
U000060,11/18,113,13,4,6,1
U000060,11/19,86,24,1,9,2
U000060,11/20,84,7,1,7,4
U000060,11/21,185,8,1,12,3
U000060,11/22,221,7,0,8,4
U000060,11/23,115,20,8,12,2
U000060,11/24,112,16,3,1,1
U000060,11/25,33,25,3,12,2
U000060,11/26,85,18,5,0,1
U000060,11/27,68,20,8,10,0
U000060,11/28,106,34,7,7,3
U000060,11/29,81,8,3,3,4
U000060,11/30,139,22,1,2,4
U000060,12/01,138,32,1,10,3
U000060,12/02,56,37,0,12,4
U000060,12/03,145,15,2,4,0
U000060,12/04,100,9,5,0,3
U000060,12/05,116,14,4,6,4
U000060,12/06,106,17,2,8,2
U000060,12/07,213,6,2,3,3
U000060,12/08,44,31,0,2,0
U000060,12/09,174,33,4,11,4
U000060,12/10,97,6,5,5,1
U000060,12/11,207,6,5,6,4
U000060,12/12,60,34,5,5,1
U000060,12/13,225,30,8,8,0
U000060,12/14,139,29,2,8,1
U000060,12/15,125,34,3,5,4
U000060,12/16,57,29,4,6,3
U000060,12/17,36,6,7,4,4
U000060,12/18,206,30,9,12,3
U000060,12/19,121,39,0,1,4
U000060,12/20,186,39,8,13,3
U000060,12/21,128,33,3,10,3
U000060,12/22,160,9,7,9,2
U000060,12/23,91,18,3,1,1
U000060,12/24,233,14,0,2,4
U000060,12/25,199,7,6,13,1
U000060,12/26,111,28,9,13,2
U000060,12/27,165,17,5,1,4
U000060,12/28,183,21,6,14,2
U000060,12/29,159,24,9,3,1
U000060,12/30,163,21,5,6,0
U000060,12/31,88,34,5,8,4
U000060,01/01,220,39,5,5,4
U000060,01/02,110,28,5,3,1
U000060,01/03,206,26,1,5,2
U000060,01/04,46,34,8,5,1
U000060,01/05,32,24,1,12,1
U000060,01/06,129,7,3,7,2
U000060,01/07,112,10,3,7,2
U000060,01/08,160,21,7,12,2
U000060,01/09,87,13,3,2,1
U000060,01/10,233,10,8,7,2
U000060,01/11,73,17,4,12,1
U000060,01/12,61,38,8,7,4
U000060,01/13,216,36,2,12,1
U000060,01/14,110,5,3,12,4
U000060,01/15,74,12,7,6,0
U000060,01/16,110,13,4,11,3
U000060,01/17,172,28,8,2,2
U000060,01/18,149,12,8,13,1
U000060,01/19,97,24,0,14,0
U000060,01/20,171,26,5,1,4
U000060,01/21,53,36,0,14,3
U000060,01/22,60,12,8,5,1
U000060,01/23,40,38,8,10,0
U000060,01/24,211,29,7,0,1
U000060,01/25,133,26,2,5,0
U000060,01/26,209,36,6,6,2
U000060,01/27,54,10,2,12,2
U000060,01/28,191,26,8,11,2
U000060,01/29,30,19,0,0,0
U000061,11/01,109,6,6,3,0
U000061,11/02,52,31,5,13,3
U000061,11/03,127,33,5,14,2
U000061,11/04,130,22,4,3,0
U000061,11/05,202,32,5,6,3
U000061,11/06,118,39,3,1,2
U000061,11/07,131,18,9,11,2
U000061,11/08,206,34,0,7,0
U000061,11/09,98,5,7,8,1
U000061,11/10,76,39,3,13,0
U000061,11/11,113,19,6,5,0
U000061,11/12,199,29,1,12,1
U000061,11/13,203,27,2,7,0
U000061,11/14,169,19,4,4,0
U000061,11/15,54,24,9,9,1
U000061,11/16,30,35,0,4,1
U000061,11/17,65,16,9,2,1
U000061,11/18,213,10,4,5,4
U000061,11/19,159,22,3,13,0
U000061,11/20,124,30,5,5,1
U000061,11/21,110,38,8,13,2
U000061,11/22,42,19,1,14,3
U000061,11/23,156,37,3,1,0
U000061,11/24,102,23,0,5,2
U000061,11/25,108,7,6,5,2
U000061,11/26,227,35,8,4,4
U000061,11/27,186,6,2,2,0
U000061,11/28,52,11,6,14,3
U000061,11/29,202,39,8,8,3
U000061,11/30,179,34,1,8,2
U000061,12/01,207,26,4,9,0
U000061,12/02,74,35,3,0,3
U000061,12/03,71,20,5,14,2
U000061,12/04,169,10,2,6,0
U000061,12/05,146,28,1,12,0
U000061,12/06,100,29,9,14,3
U000061,12/07,233,39,4,6,0
U000061,12/08,151,30,5,7,3
U000061,12/09,177,18,4,9,3
U000061,12/10,64,6,8,2,2
U000061,12/11,156,15,6,6,1
U000061,12/12,233,21,3,11,4
U000061,12/13,138,30,0,4,1
U000061,12/14,195,23,8,3,1
U000061,12/15,238,27,5,10,1
U000061,12/16,112,26,7,1,2
U000061,12/17,186,21,0,1,0
U000061,12/18,134,19,2,1,2
U000061,12/19,81,16,5,11,2
U000061,12/20,183,17,6,1,1
U000061,12/21,203,5,4,5,3
U000061,12/22,118,9,6,12,2
U000061,12/23,167,27,1,8,1
U000061,12/24,87,27,7,6,3
U000061,12/25,52,10,6,7,1
U000061,12/26,41,27,3,9,0
U000061,12/27,126,12,2,5,4
U000061,12/28,224,38,5,4,1
U000061,12/29,164,12,6,6,2
U000061,12/30,173,20,4,13,4
U000061,12/31,101,32,2,10,4
U000061,01/01,35,14,6,5,1
U000061,01/02,237,10,3,2,4
U000061,01/03,203,21,6,1,3
U000061,01/04,56,21,8,13,4
U000061,01/05,230,17,7,6,4
U000061,01/06,237,38,6,2,4
U000061,01/07,148,6,7,4,1
U000061,01/08,189,24,0,3,0
U000061,01/09,192,13,2,14,2
U000061,01/10,166,35,2,13,3
U000061,01/11,95,33,3,7,0
U000061,01/12,171,19,0,13,1
U000061,01/13,35,19,4,6,4
U000061,01/14,98,19,4,8,0
U000061,01/15,224,33,8,6,3
U000061,01/16,144,24,5,3,0
U000061,01/17,173,25,4,14,4
U000061,01/18,39,21,7,14,1
U000061,01/19,218,35,8,7,2
U000061,01/20,211,24,4,3,1
U000061,01/21,34,29,5,2,2
U000061,01/22,38,25,4,11,0
U000061,01/23,35,5,6,12,0
U000061,01/24,35,26,7,2,0
U000061,01/25,225,30,9,6,4
U000061,01/26,123,16,2,5,4
U000061,01/27,234,8,1,8,3
U000061,01/28,165,11,5,1,2
U000061,01/29,110,39,7,1,1
U000062,11/01,130,17,7,9,2
U000062,11/02,45,16,9,0,4
U000062,11/03,63,6,1,5,0
U000062,11/04,170,30,1,3,0
U000062,11/05,117,36,6,12,2
U000062,11/06,39,6,7,2,1
U000062,11/07,94,31,5,3,1
U000062,11/08,93,23,4,12,3
U000062,11/09,63,15,7,7,3
U000062,11/10,42,11,9,14,1
U000062,11/11,57,13,4,11,2
U000062,11/12,192,32,3,8,4
U000062,11/13,164,10,4,5,2
U000062,11/14,46,13,6,12,4
U000062,11/15,140,29,7,12,3
U000062,11/16,162,32,0,0,2
U000062,11/17,226,17,3,14,2
U000062,11/18,192,11,8,4,3
U000062,11/19,144,15,6,13,3
U000062,11/20,211,31,3,6,4
U000062,11/21,163,16,5,10,2
U000062,11/22,168,31,2,0,4
U000062,11/23,225,31,3,13,2
U000062,11/24,107,31,9,13,2
U000062,11/25,87,16,5,4,2
U000062,11/26,150,7,7,12,4
U000062,11/27,72,25,0,3,3
U000062,11/28,36,22,8,11,0
U000062,11/29,139,14,0,1,1
U000062,11/30,120,35,9,14,4
U000062,12/01,61,21,2,11,1
U000062,12/02,77,18,8,14,0
U000062,12/03,33,28,2,0,2
U000062,12/04,117,34,2,11,3
U000062,12/05,38,39,3,5,1
U000062,12/06,221,36,6,10,4
U000062,12/07,125,17,3,7,3
U000062,12/08,46,14,2,0,0
U000062,12/09,113,24,6,3,3
U000062,12/10,206,27,5,4,1
U000062,12/11,112,6,9,6,1
U000062,12/12,123,12,1,6,4
U000062,12/13,58,8,6,2,1
U000062,12/14,118,17,8,0,0
U000062,12/15,56,27,4,2,0
U000062,12/16,117,12,5,3,1
U000062,12/17,167,11,0,13,4
U000062,12/18,158,20,4,1,1
U000062,12/19,48,39,5,6,2
U000062,12/20,144,28,9,9,4
U000062,12/21,200,31,2,3,4
U000062,12/22,147,28,3,5,3
U000062,12/23,134,24,3,0,1
U000062,12/24,46,33,3,12,1
U000062,12/25,221,6,0,0,4
U000062,12/26,206,26,1,12,3
U000062,12/27,235,31,8,7,2
U000062,12/28,32,32,3,14,3
U000062,12/29,197,32,8,12,3
U000062,12/30,42,15,4,4,2
U000062,12/31,136,36,3,11,2
U000062,01/01,185,22,2,6,2
U000062,01/02,62,31,0,9,2
U000062,01/03,122,28,5,8,1
U000062,01/04,185,20,3,6,3
U000062,01/05,197,37,2,11,2
U000062,01/06,119,38,5,3,1
U000062,01/07,72,38,6,12,2
U000062,01/08,205,25,3,9,0
U000062,01/09,136,19,7,1,3
U000062,01/10,230,8,9,12,4
U000062,01/11,171,39,4,0,3
U000062,01/12,89,26,5,2,1
U000062,01/13,189,38,7,11,4
U000062,01/14,78,24,1,3,1
U000062,01/15,215,37,2,3,1
U000062,01/16,49,39,2,3,4
U000062,01/17,108,11,2,6,4
U000062,01/18,179,25,5,1,2
U000062,01/19,81,7,4,10,4
U000062,01/20,153,33,0,3,1
U000062,01/21,138,14,5,10,4
U000062,01/22,57,30,1,13,3
U000062,01/23,219,7,1,5,4
U000062,01/24,115,6,6,8,0
U000062,01/25,232,9,7,12,0
U000062,01/26,232,6,1,13,2
U000062,01/27,178,29,7,14,3
U000062,01/28,100,9,8,4,4
U000062,01/29,104,13,2,2,4
U000063,11/01,162,14,2,11,1
U000063,11/02,172,27,0,10,0
U000063,11/03,116,27,8,8,0
U000063,11/04,167,32,7,5,1
U000063,11/05,34,28,7,6,2
U000063,11/06,128,6,8,2,1
U000063,11/07,65,10,0,10,4
U000063,11/08,177,25,6,8,0
U000063,11/09,57,10,2,3,2
U000063,11/10,44,26,1,10,1
U000063,11/11,175,7,9,8,0
U000063,11/12,81,16,7,10,1
U000063,11/13,103,34,5,6,0
U000063,11/14,31,12,7,3,0
U000063,11/15,166,36,0,0,0
U000063,11/16,188,20,4,8,1
U000063,11/17,198,27,7,2,0
U000063,11/18,96,16,3,8,0
U000063,11/19,57,7,6,10,0
U000063,11/20,107,11,0,12,4
U000063,11/21,40,27,6,2,0
U000063,11/22,228,39,2,2,4
U000063,11/23,180,6,1,1,3
U000063,11/24,81,29,2,11,1
U000063,11/25,231,13,8,0,1
U000063,11/26,70,36,9,12,3
U000063,11/27,45,13,6,0,4
U000063,11/28,45,22,4,13,4
U000063,11/29,111,36,1,4,0
U000063,11/30,147,14,1,3,4
U000063,12/01,162,35,0,5,3
U000063,12/02,100,38,7,14,4
U000063,12/03,199,35,8,1,2
U000063,12/04,171,30,3,14,1
U000063,12/05,124,12,3,12,4
U000063,12/06,125,15,2,6,1
U000063,12/07,218,7,9,5,2
U000063,12/08,128,20,8,10,0
U000063,12/09,235,20,7,7,0
U000063,12/10,30,23,1,2,0
U000063,12/11,126,38,0,7,4
U000063,12/12,215,5,5,3,2
U000063,12/13,41,16,9,8,4
U000063,12/14,179,39,2,7,4
U000063,12/15,79,9,2,13,2
U000063,12/16,220,5,9,12,4
U000063,12/17,145,31,6,10,3
U000063,12/18,211,21,8,10,0
U000063,12/19,144,27,2,2,3
U000063,12/20,98,25,5,10,4
U000063,12/21,198,39,0,8,4
U000063,12/22,50,36,9,1,1
U000063,12/23,93,6,8,14,3
U000063,12/24,41,30,0,3,2
U000063,12/25,179,24,8,3,0
U000063,12/26,97,39,9,13,1
U000063,12/27,239,29,3,9,1
U000063,12/28,54,18,3,11,2
U000063,12/29,85,26,6,13,4
U000063,12/30,158,24,4,0,4
U000063,12/31,82,5,9,11,3
U000063,01/01,152,7,8,9,4
U000063,01/02,154,5,3,13,3
U000063,01/03,206,38,7,6,1
U000063,01/04,188,7,0,5,2
U000063,01/05,81,31,5,6,2
U000063,01/06,136,25,3,2,2
U000063,01/07,121,21,2,6,1
U000063,01/08,71,14,6,5,1
U000063,01/09,118,7,7,9,2
U000063,01/10,111,10,2,14,2
U000063,01/11,180,14,4,0,4
U000063,01/12,226,11,5,6,0
U000063,01/13,214,17,6,8,0
U000063,01/14,36,24,5,0,2
U000063,01/15,31,24,9,0,4
U000063,01/16,80,22,8,7,4
U000063,01/17,203,18,2,13,4
U000063,01/18,137,34,2,11,3
U000063,01/19,190,13,1,0,1
U000063,01/20,84,15,4,1,2
U000063,01/21,70,21,7,12,3
U000063,01/22,169,29,5,5,3
U000063,01/23,105,5,8,6,2
U000063,01/24,45,26,3,11,3
U000063,01/25,42,22,9,0,0
U000063,01/26,188,32,2,6,0
U000063,01/27,62,19,7,11,2
U000063,01/28,238,7,0,3,1
U000063,01/29,131,31,1,12,3
U000064,11/01,40,25,0,13,0
U000064,11/02,81,36,5,7,0
U000064,11/03,49,13,6,7,4
U000064,11/04,65,36,7,4,1
U000064,11/05,154,13,1,13,2
U000064,11/06,46,6,4,6,1
U000064,11/07,165,38,6,13,4
U000064,11/08,207,23,7,2,0
U000064,11/09,136,15,7,6,0
U000064,11/10,114,35,0,6,2
U000064,11/11,33,17,0,1,2
U000064,11/12,212,5,7,8,1
U000064,11/13,159,37,9,5,2
U000064,11/14,48,39,7,8,0
U000064,11/15,202,28,8,11,0
U000064,11/16,82,34,3,12,1
U000064,11/17,42,13,1,8,2
U000064,11/18,235,30,8,10,0
U000064,11/19,178,31,3,1,2
U000064,11/20,149,23,8,4,1
U000064,11/21,94,17,2,10,2
U000064,11/22,116,10,9,4,2
U000064,11/23,221,18,8,7,0
U000064,11/24,66,10,0,14,0
U000064,11/25,157,29,7,14,1
U000064,11/26,158,25,5,13,4
U000064,11/27,210,15,5,13,3
U000064,11/28,239,10,0,3,4
U000064,11/29,198,36,2,2,3
U000064,11/30,53,35,6,10,3
U000064,12/01,110,39,0,0,2
U000064,12/02,206,9,3,9,1
U000064,12/03,237,21,9,13,1
U000064,12/04,122,37,3,5,1
U000064,12/05,147,21,7,5,2
U000064,12/06,222,28,9,0,1
U000064,12/07,99,7,0,5,0
U000064,12/08,153,34,2,13,4
U000064,12/09,110,30,9,1,4
U000064,12/10,151,38,7,12,4
U000064,12/11,42,38,5,3,0
U000064,12/12,202,31,3,3,2
U000064,12/13,129,7,5,6,4
U000064,12/14,64,6,4,12,4
U000064,12/15,159,23,7,2,0
U000064,12/16,87,29,6,1,3
U000064,12/17,89,24,6,13,3
U000064,12/18,90,26,2,0,3
U000064,12/19,92,28,4,8,1
U000064,12/20,122,39,1,14,4
U000064,12/21,201,26,9,9,1
U000064,12/22,199,11,2,8,0
U000064,12/23,192,6,3,11,2
U000064,12/24,163,18,9,4,0
U000064,12/25,97,31,4,0,1
U000064,12/26,39,32,4,1,4
U000064,12/27,163,31,1,8,2
U000064,12/28,193,29,9,7,1
U000064,12/29,164,24,9,9,3
U000064,12/30,216,25,0,8,0
U000064,12/31,216,28,2,12,4
U000064,01/01,103,32,5,11,2
U000064,01/02,53,20,7,2,3
U000064,01/03,236,29,7,10,1
U000064,01/04,62,26,8,4,1
U000064,01/05,228,13,6,2,3
U000064,01/06,221,20,8,0,1
U000064,01/07,116,33,5,8,4
U000064,01/08,194,12,7,11,3
U000064,01/09,44,28,6,10,2
U000064,01/10,127,30,0,10,0
U000064,01/11,208,38,2,14,1
U000064,01/12,115,24,4,1,2
U000064,01/13,131,20,6,10,4
U000064,01/14,132,37,6,9,2
U000064,01/15,193,18,1,3,0
U000064,01/16,91,22,0,2,0
U000064,01/17,193,5,1,4,0
U000064,01/18,199,14,6,5,1
U000064,01/19,228,23,9,7,4
U000064,01/20,160,9,8,4,1
U000064,01/21,90,9,4,8,0
U000064,01/22,106,30,6,0,4
U000064,01/23,60,6,6,8,1
U000064,01/24,41,13,3,12,1
U000064,01/25,90,5,3,3,2
U000064,01/26,53,17,9,7,0
U000064,01/27,170,11,2,11,3
U000064,01/28,76,37,1,2,3
U000064,01/29,79,7,4,2,3
U000065,11/01,126,18,6,12,4
U000065,11/02,32,34,6,12,3
U000065,11/03,195,24,6,10,3
U000065,11/04,180,16,9,4,2
U000065,11/05,207,23,0,12,0
U000065,11/06,133,20,5,0,4
U000065,11/07,98,11,7,8,2
U000065,11/08,75,20,8,9,4
U000065,11/09,178,36,1,8,3
U000065,11/10,202,13,4,4,3
U000065,11/11,176,27,9,9,4
U000065,11/12,54,30,6,13,0
U000065,11/13,126,17,7,5,0
U000065,11/14,144,27,6,3,4
U000065,11/15,238,32,5,10,0
U000065,11/16,170,21,5,1,2
U000065,11/17,164,23,0,6,3
U000065,11/18,32,18,1,13,0
U000065,11/19,83,21,5,3,2
U000065,11/20,156,20,7,7,2
U000065,11/21,84,29,9,14,4
U000065,11/22,101,16,7,3,4
U000065,11/23,31,26,1,14,1
U000065,11/24,40,31,2,6,4
U000065,11/25,52,14,7,1,2
U000065,11/26,45,20,3,6,2
U000065,11/27,77,30,5,2,1
U000065,11/28,120,22,5,12,4
U000065,11/29,227,24,6,7,0
U000065,11/30,224,8,7,12,2
U000065,12/01,239,23,8,13,4
U000065,12/02,68,21,6,3,4
U000065,12/03,108,33,2,14,2
U000065,12/04,60,15,3,1,3
U000065,12/05,188,8,3,9,2
U000065,12/06,231,19,3,0,3
U000065,12/07,164,10,1,7,0
U000065,12/08,150,31,0,0,2
U000065,12/09,191,30,0,13,1
U000065,12/10,109,29,5,14,4
U000065,12/11,116,31,1,11,1
U000065,12/12,152,20,1,2,2
U000065,12/13,51,14,4,3,1
U000065,12/14,145,30,4,12,2
U000065,12/15,38,35,7,0,3
U000065,12/16,60,10,4,2,3
U000065,12/17,135,27,1,14,4
U000065,12/18,142,34,0,11,4
U000065,12/19,214,23,9,13,1
U000065,12/20,155,22,9,4,1
U000065,12/21,150,12,5,12,3
U000065,12/22,73,14,5,3,2
U000065,12/23,110,25,9,2,0
U000065,12/24,183,15,0,12,0
U000065,12/25,216,27,1,11,0
U000065,12/26,178,6,4,12,1
U000065,12/27,238,6,6,3,2
U000065,12/28,73,8,0,7,2
U000065,12/29,173,29,0,8,1
U000065,12/30,172,27,0,11,4
U000065,12/31,179,34,0,13,0
U000065,01/01,115,24,9,6,0
U000065,01/02,52,35,3,6,1
U000065,01/03,70,12,5,7,4
U000065,01/04,30,11,8,0,1
U000065,01/05,109,26,1,12,3
U000065,01/06,169,29,8,5,2
U000065,01/07,175,25,2,14,0
U000065,01/08,123,21,4,14,4
U000065,01/09,196,32,0,10,1
U000065,01/10,194,20,3,6,4
U000065,01/11,123,12,8,14,3
U000065,01/12,162,10,4,7,0
U000065,01/13,72,11,0,5,0
U000065,01/14,177,28,1,14,1
U000065,01/15,94,23,9,7,0
U000065,01/16,237,24,6,11,3
U000065,01/17,122,5,5,3,2
U000065,01/18,174,32,5,12,1
U000065,01/19,80,37,6,9,2
U000065,01/20,153,6,2,12,1
U000065,01/21,201,6,3,1,1
U000065,01/22,181,15,0,13,2
U000065,01/23,227,32,8,9,2
U000065,01/24,239,19,7,14,0
U000065,01/25,70,37,5,12,4
U000065,01/26,146,35,6,1,3
U000065,01/27,33,10,1,10,2
U000065,01/28,213,25,3,3,1
U000065,01/29,98,10,2,14,4
U000066,11/01,123,34,1,3,3
U000066,11/02,45,31,7,13,2
U000066,11/03,68,9,2,7,0
U000066,11/04,45,9,1,0,3
U000066,11/05,175,20,8,6,3
U000066,11/06,164,6,1,11,3
U000066,11/07,156,12,1,9,2
U000066,11/08,104,32,2,8,1
U000066,11/09,195,10,7,4,1
U000066,11/10,82,39,6,11,3
U000066,11/11,62,16,0,5,0
U000066,11/12,225,17,0,5,0
U000066,11/13,177,24,7,0,2
U000066,11/14,70,12,5,7,0
U000066,11/15,153,36,8,6,0
U000066,11/16,44,24,2,8,3
U000066,11/17,72,27,0,3,0
U000066,11/18,87,39,9,11,3
U000066,11/19,228,7,6,8,3
U000066,11/20,65,20,3,8,2
U000066,11/21,203,18,0,8,2
U000066,11/22,124,27,9,0,0
U000066,11/23,89,39,4,10,0
U000066,11/24,202,10,9,10,3
U000066,11/25,176,25,5,1,2
U000066,11/26,55,20,7,14,2
U000066,11/27,109,27,4,2,4
U000066,11/28,189,29,0,13,4
U000066,11/29,189,34,9,2,3
U000066,11/30,107,18,5,2,4
U000066,12/01,33,14,1,4,2
U000066,12/02,50,8,9,0,1
U000066,12/03,173,20,5,10,2
U000066,12/04,40,35,1,12,2
U000066,12/05,110,11,4,12,4
U000066,12/06,233,11,8,11,4
U000066,12/07,120,27,4,13,3
U000066,12/08,217,25,4,11,4
U000066,12/09,223,24,6,7,4
U000066,12/10,178,6,3,11,4
U000066,12/11,107,36,7,1,4
U000066,12/12,113,5,0,9,2
U000066,12/13,121,8,7,2,3
U000066,12/14,40,21,5,12,0
U000066,12/15,92,16,3,9,3
U000066,12/16,154,28,0,6,2
U000066,12/17,223,18,0,2,1
U000066,12/18,71,24,7,5,4
U000066,12/19,158,21,8,10,4
U000066,12/20,130,11,3,6,4
U000066,12/21,114,26,5,3,1
U000066,12/22,215,37,1,8,1
U000066,12/23,146,30,9,0,1
U000066,12/24,70,18,4,9,3
U000066,12/25,189,21,9,0,0
U000066,12/26,239,9,8,0,2
U000066,12/27,232,37,6,2,3
U000066,12/28,35,16,7,9,0
U000066,12/29,225,15,4,7,4
U000066,12/30,58,9,2,8,1
U000066,12/31,59,6,0,7,2
U000066,01/01,167,33,0,10,2
U000066,01/02,108,13,9,5,3
U000066,01/03,197,31,5,1,1
U000066,01/04,109,6,5,14,2
U000066,01/05,73,22,0,14,1
U000066,01/06,215,38,7,7,3
U000066,01/07,45,30,6,13,3
U000066,01/08,178,6,9,0,1
U000066,01/09,88,17,4,5,4
U000066,01/10,202,26,4,11,0
U000066,01/11,169,12,8,8,4
U000066,01/12,116,6,3,4,4
U000066,01/13,81,34,0,3,0
U000066,01/14,52,13,2,14,1
U000066,01/15,184,34,1,9,1
U000066,01/16,239,16,5,10,4
U000066,01/17,175,6,1,12,2
U000066,01/18,51,10,6,6,2
U000066,01/19,173,38,7,8,0
U000066,01/20,223,30,1,7,1
U000066,01/21,138,33,7,14,3
