log_id,user_id,event_type,event_date,detail
LOG00031931,U000933,pvp_battle,2024-07-21,"{""result"": ""lose""}"
LOG00031932,U000861,stage_clear,2024-10-11,"{""stage"": 295, ""stars"": 3}"
LOG00031933,U000953,gacha_pull,2024-11-17,"{""pull_type"": ""single"", ""got_epic"": 0}"
LOG00031934,U000925,guild_activity,2024-06-28,{}
LOG00031935,U000831,gacha_pull,2024-10-04,"{""pull_type"": ""single"", ""got_epic"": 0}"
LOG00031936,U000199,stage_clear,2024-07-28,"{""stage"": 361, ""stars"": 2}"
LOG00031937,U000591,stage_clear,2024-06-26,"{""stage"": 150, ""stars"": 3}"
LOG00031938,U000261,stage_clear,2024-06-27,"{""stage"": 365, ""stars"": 1}"
LOG00031939,U000455,pvp_battle,2024-11-22,"{""result"": ""lose""}"
LOG00031940,U000214,cookie_upgrade,2024-07-05,{}
LOG00031941,U000753,gacha_pull,2024-11-21,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00031942,U000973,shop_purchase,2024-09-16,{}
LOG00031943,U000753,stage_clear,2024-08-21,"{""stage"": 489, ""stars"": 3}"
LOG00031944,U000508,shop_purchase,2024-11-08,{}
LOG00031945,U000721,guild_activity,2024-10-16,{}
LOG00031946,U000463,stage_clear,2024-10-06,"{""stage"": 28, ""stars"": 1}"
LOG00031947,U000863,guild_activity,2024-08-15,{}
LOG00031948,U000406,stage_clear,2024-08-29,"{""stage"": 278, ""stars"": 3}"
LOG00031949,U000402,gacha_pull,2024-11-16,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00031950,U000685,cookie_upgrade,2024-11-21,{}
LOG00031951,U000517,pvp_battle,2024-11-13,"{""result"": ""win""}"
LOG00031952,U000560,cookie_upgrade,2024-09-24,{}
LOG00031953,U000975,guild_activity,2024-11-02,{}
LOG00031954,U000095,guild_activity,2024-09-13,{}
LOG00031955,U000179,stage_clear,2024-08-12,"{""stage"": 102, ""stars"": 2}"
LOG00031956,U000471,shop_purchase,2024-08-03,{}
LOG00031957,U000109,stage_clear,2024-09-07,"{""stage"": 288, ""stars"": 3}"
LOG00031958,U000578,shop_purchase,2024-10-03,{}
LOG00031959,U000203,pvp_battle,2024-08-13,"{""result"": ""lose""}"
LOG00031960,U000059,gacha_pull,2024-11-06,"{""pull_type"": ""single"", ""got_epic"": 0}"
LOG00031961,U000938,stage_clear,2024-07-20,"{""stage"": 1, ""stars"": 1}"
LOG00031962,U000211,pvp_battle,2024-08-10,"{""result"": ""win""}"
LOG00031963,U000556,shop_purchase,2024-08-28,{}
LOG00031964,U000607,stage_clear,2024-06-08,"{""stage"": 168, ""stars"": 2}"
LOG00031965,U000380,stage_clear,2024-09-26,"{""stage"": 440, ""stars"": 3}"
LOG00031966,U001000,stage_clear,2024-08-07,"{""stage"": 271, ""stars"": 1}"
LOG00031967,U000026,stage_clear,2024-08-09,"{""stage"": 17, ""stars"": 1}"
LOG00031968,U000608,guild_activity,2024-06-10,{}
LOG00031969,U000598,gacha_pull,2024-09-09,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00031970,U000785,gacha_pull,2024-08-03,"{""pull_type"": ""single"", ""got_epic"": 0}"
LOG00031971,U000312,pvp_battle,2024-07-24,"{""result"": ""lose""}"
LOG00031972,U000561,stage_clear,2024-07-28,"{""stage"": 450, ""stars"": 3}"
LOG00031973,U000750,pvp_battle,2024-11-15,"{""result"": ""win""}"
LOG00031974,U000218,stage_clear,2024-06-05,"{""stage"": 89, ""stars"": 3}"
LOG00031975,U000332,cookie_upgrade,2024-08-31,{}
LOG00031976,U000467,stage_clear,2024-06-14,"{""stage"": 434, ""stars"": 1}"
LOG00031977,U000914,cookie_upgrade,2024-09-19,{}
LOG00031978,U000832,guild_activity,2024-09-08,{}
LOG00031979,U000267,stage_clear,2024-08-20,"{""stage"": 128, ""stars"": 3}"
LOG00031980,U000004,pvp_battle,2024-09-21,"{""result"": ""lose""}"
LOG00031981,U000574,stage_clear,2024-08-31,"{""stage"": 369, ""stars"": 1}"
LOG00031982,U000892,stage_clear,2024-08-31,"{""stage"": 380, ""stars"": 3}"
LOG00031983,U000050,stage_clear,2024-08-06,"{""stage"": 205, ""stars"": 3}"
LOG00031984,U000742,cookie_upgrade,2024-07-24,{}
LOG00031985,U000827,guild_activity,2024-10-19,{}
LOG00031986,U000330,stage_clear,2024-11-27,"{""stage"": 52, ""stars"": 1}"
LOG00031987,U000950,stage_clear,2024-09-07,"{""stage"": 13, ""stars"": 2}"
LOG00031988,U000734,guild_activity,2024-09-19,{}
LOG00031989,U000667,gacha_pull,2024-09-15,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00031990,U000232,pvp_battle,2024-11-17,"{""result"": ""lose""}"
LOG00031991,U000316,cookie_upgrade,2024-10-21,{}
LOG00031992,U000390,gacha_pull,2024-09-18,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00031993,U000351,shop_purchase,2024-07-09,{}
LOG00031994,U000276,stage_clear,2024-10-10,"{""stage"": 157, ""stars"": 3}"
LOG00031995,U000112,stage_clear,2024-06-06,"{""stage"": 454, ""stars"": 2}"
LOG00031996,U000889,cookie_upgrade,2024-10-15,{}
LOG00031997,U000407,stage_clear,2024-07-26,"{""stage"": 433, ""stars"": 3}"
LOG00031998,U000498,stage_clear,2024-09-10,"{""stage"": 395, ""stars"": 1}"
LOG00031999,U000575,shop_purchase,2024-10-22,{}
LOG00032000,U000452,shop_purchase,2024-09-26,{}
LOG00032001,U000353,gacha_pull,2024-11-16,"{""pull_type"": ""single"", ""got_epic"": 0}"
LOG00032002,U000018,stage_clear,2024-10-13,"{""stage"": 476, ""stars"": 3}"
LOG00032003,U000424,guild_activity,2024-07-13,{}
LOG00032004,U000977,stage_clear,2024-10-31,"{""stage"": 50, ""stars"": 3}"
LOG00032005,U000814,gacha_pull,2024-11-20,"{""pull_type"": ""single"", ""got_epic"": 0}"
LOG00032006,U000694,cookie_upgrade,2024-08-01,{}
LOG00032007,U000122,shop_purchase,2024-11-27,{}
LOG00032008,U000939,shop_purchase,2024-11-07,{}
LOG00032009,U000537,stage_clear,2024-10-04,"{""stage"": 369, ""stars"": 3}"
LOG00032010,U000422,guild_activity,2024-11-05,{}
LOG00032011,U000770,cookie_upgrade,2024-07-21,{}
LOG00032012,U000937,shop_purchase,2024-08-18,{}
LOG00032013,U000631,stage_clear,2024-08-13,"{""stage"": 417, ""stars"": 2}"
LOG00032014,U000490,stage_clear,2024-09-19,"{""stage"": 456, ""stars"": 3}"
LOG00032015,U000515,gacha_pull,2024-06-22,"{""pull_type"": ""single"", ""got_epic"": 0}"
LOG00032016,U000309,stage_clear,2024-10-04,"{""stage"": 188, ""stars"": 3}"
LOG00032017,U000007,shop_purchase,2024-09-21,{}
LOG00032018,U000962,stage_clear,2024-08-23,"{""stage"": 196, ""stars"": 1}"
LOG00032019,U000954,gacha_pull,2024-11-16,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00032020,U000755,gacha_pull,2024-06-17,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00032021,U000613,stage_clear,2024-09-01,"{""stage"": 274, ""stars"": 1}"
LOG00032022,U000165,stage_clear,2024-10-15,"{""stage"": 266, ""stars"": 3}"
LOG00032023,U000047,shop_purchase,2024-07-24,{}
LOG00032024,U000599,cookie_upgrade,2024-08-24,{}
LOG00032025,U000734,pvp_battle,2024-09-05,"{""result"": ""win""}"
LOG00032026,U000333,cookie_upgrade,2024-10-31,{}
LOG00032027,U000481,gacha_pull,2024-11-16,"{""pull_type"": ""single"", ""got_epic"": 0}"
LOG00032028,U000335,shop_purchase,2024-11-19,{}
LOG00032029,U000419,pvp_battle,2024-11-12,"{""result"": ""win""}"
LOG00032030,U000334,gacha_pull,2024-10-29,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00032031,U000742,cookie_upgrade,2024-06-11,{}
LOG00032032,U000071,cookie_upgrade,2024-08-08,{}
LOG00032033,U000630,pvp_battle,2024-11-20,"{""result"": ""win""}"
LOG00032034,U000392,cookie_upgrade,2024-10-01,{}
LOG00032035,U000174,gacha_pull,2024-07-06,"{""pull_type"": ""single"", ""got_epic"": 0}"
LOG00032036,U000907,pvp_battle,2024-08-19,"{""result"": ""lose""}"
LOG00032037,U000531,gacha_pull,2024-08-10,"{""pull_type"": ""single"", ""got_epic"": 0}"
LOG00032038,U000463,gacha_pull,2024-09-29,"{""pull_type"": ""single"", ""got_epic"": 0}"
LOG00032039,U000539,pvp_battle,2024-10-03,"{""result"": ""win""}"
LOG00032040,U000394,guild_activity,2024-10-23,{}
LOG00032041,U000553,pvp_battle,2024-10-15,"{""result"": ""win""}"
LOG00032042,U000985,cookie_upgrade,2024-11-18,{}
LOG00032043,U000093,shop_purchase,2024-08-13,{}
LOG00032044,U000317,guild_activity,2024-11-22,{}
LOG00032045,U000710,cookie_upgrade,2024-09-12,{}
LOG00032046,U000814,stage_clear,2024-08-20,"{""stage"": 264, ""stars"": 1}"
LOG00032047,U000102,stage_clear,2024-10-13,"{""stage"": 269, ""stars"": 3}"
LOG00032048,U000396,cookie_upgrade,2024-08-14,{}
LOG00032049,U000657,stage_clear,2024-08-23,"{""stage"": 37, ""stars"": 2}"
LOG00032050,U000428,stage_clear,2024-06-10,"{""stage"": 153, ""stars"": 1}"
LOG00032051,U000400,guild_activity,2024-09-14,{}
LOG00032052,U000170,stage_clear,2024-10-28,"{""stage"": 180, ""stars"": 2}"
LOG00032053,U000287,stage_clear,2024-11-09,"{""stage"": 312, ""stars"": 1}"
LOG00032054,U000685,cookie_upgrade,2024-08-11,{}
LOG00032055,U000163,shop_purchase,2024-09-30,{}
LOG00032056,U000803,gacha_pull,2024-10-26,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00032057,U000978,stage_clear,2024-10-01,"{""stage"": 154, ""stars"": 3}"
LOG00032058,U000437,guild_activity,2024-09-27,{}
LOG00032059,U000932,shop_purchase,2024-10-08,{}
LOG00032060,U000847,stage_clear,2024-08-29,"{""stage"": 425, ""stars"": 3}"
LOG00032061,U000014,stage_clear,2024-08-07,"{""stage"": 483, ""stars"": 2}"
LOG00032062,U000722,guild_activity,2024-08-02,{}
LOG00032063,U000946,guild_activity,2024-07-31,{}
LOG00032064,U000465,guild_activity,2024-06-15,{}
LOG00032065,U000599,stage_clear,2024-06-03,"{""stage"": 44, ""stars"": 1}"
LOG00032066,U000911,guild_activity,2024-06-08,{}
LOG00032067,U000805,guild_activity,2024-06-24,{}
LOG00032068,U000708,shop_purchase,2024-07-23,{}
LOG00032069,U000077,stage_clear,2024-08-18,"{""stage"": 220, ""stars"": 2}"
LOG00032070,U000228,stage_clear,2024-08-25,"{""stage"": 398, ""stars"": 1}"
LOG00032071,U000515,guild_activity,2024-08-27,{}
LOG00032072,U000622,pvp_battle,2024-09-17,"{""result"": ""lose""}"
LOG00032073,U000714,cookie_upgrade,2024-10-28,{}
LOG00032074,U000926,guild_activity,2024-06-01,{}
LOG00032075,U000256,stage_clear,2024-09-27,"{""stage"": 28, ""stars"": 3}"
LOG00032076,U000787,cookie_upgrade,2024-08-13,{}
LOG00032077,U000847,guild_activity,2024-08-20,{}
LOG00032078,U000996,stage_clear,2024-09-09,"{""stage"": 239, ""stars"": 2}"
LOG00032079,U000598,cookie_upgrade,2024-10-04,{}
LOG00032080,U000308,shop_purchase,2024-08-21,{}
LOG00032081,U000887,stage_clear,2024-11-10,"{""stage"": 161, ""stars"": 1}"
LOG00032082,U000455,cookie_upgrade,2024-07-27,{}
LOG00032083,U000864,cookie_upgrade,2024-11-25,{}
LOG00032084,U000321,shop_purchase,2024-06-11,{}
LOG00032085,U000856,guild_activity,2024-09-21,{}
LOG00032086,U000740,stage_clear,2024-09-02,"{""stage"": 292, ""stars"": 3}"
LOG00032087,U000338,guild_activity,2024-11-15,{}
LOG00032088,U000165,pvp_battle,2024-07-15,"{""result"": ""lose""}"
LOG00032089,U000992,shop_purchase,2024-08-08,{}
LOG00032090,U000548,stage_clear,2024-06-15,"{""stage"": 369, ""stars"": 2}"
LOG00032091,U000415,shop_purchase,2024-10-28,{}
LOG00032092,U000634,cookie_upgrade,2024-10-29,{}
LOG00032093,U000718,stage_clear,2024-11-24,"{""stage"": 264, ""stars"": 3}"
LOG00032094,U000649,stage_clear,2024-11-01,"{""stage"": 379, ""stars"": 2}"
LOG00032095,U000265,guild_activity,2024-06-06,{}
LOG00032096,U000395,shop_purchase,2024-10-31,{}
LOG00032097,U000762,guild_activity,2024-07-11,{}
LOG00032098,U000838,stage_clear,2024-07-02,"{""stage"": 25, ""stars"": 3}"
LOG00032099,U000105,cookie_upgrade,2024-06-13,{}
LOG00032100,U000014,shop_purchase,2024-07-13,{}
LOG00032101,U000828,cookie_upgrade,2024-08-20,{}
LOG00032102,U000112,shop_purchase,2024-09-16,{}
LOG00032103,U000209,pvp_battle,2024-10-27,"{""result"": ""lose""}"
LOG00032104,U000177,gacha_pull,2024-08-02,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00032105,U000929,pvp_battle,2024-08-27,"{""result"": ""lose""}"
LOG00032106,U000935,shop_purchase,2024-11-25,{}
LOG00032107,U000288,shop_purchase,2024-09-17,{}
LOG00032108,U000591,stage_clear,2024-10-29,"{""stage"": 355, ""stars"": 2}"
LOG00032109,U000970,stage_clear,2024-08-17,"{""stage"": 495, ""stars"": 1}"
LOG00032110,U000890,shop_purchase,2024-09-24,{}
LOG00032111,U000967,guild_activity,2024-11-26,{}
LOG00032112,U000515,gacha_pull,2024-11-10,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00032113,U000202,stage_clear,2024-07-16,"{""stage"": 182, ""stars"": 1}"
LOG00032114,U000696,stage_clear,2024-11-10,"{""stage"": 226, ""stars"": 2}"
LOG00032115,U000032,stage_clear,2024-06-01,"{""stage"": 167, ""stars"": 2}"
LOG00032116,U000054,cookie_upgrade,2024-07-23,{}
LOG00032117,U000362,guild_activity,2024-10-17,{}
LOG00032118,U000379,gacha_pull,2024-07-04,"{""pull_type"": ""single"", ""got_epic"": 0}"
LOG00032119,U000316,shop_purchase,2024-08-26,{}
LOG00032120,U000509,shop_purchase,2024-10-26,{}
LOG00032121,U000599,stage_clear,2024-09-11,"{""stage"": 494, ""stars"": 1}"
LOG00032122,U000097,gacha_pull,2024-11-14,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00032123,U000017,stage_clear,2024-07-26,"{""stage"": 46, ""stars"": 3}"
LOG00032124,U000789,stage_clear,2024-06-05,"{""stage"": 423, ""stars"": 3}"
LOG00032125,U000811,gacha_pull,2024-10-16,"{""pull_type"": ""single"", ""got_epic"": 0}"
LOG00032126,U000854,shop_purchase,2024-09-30,{}
LOG00032127,U000447,gacha_pull,2024-10-18,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00032128,U000054,stage_clear,2024-09-11,"{""stage"": 173, ""stars"": 3}"
LOG00032129,U000679,shop_purchase,2024-08-07,{}
LOG00032130,U000396,gacha_pull,2024-10-11,"{""pull_type"": ""ten_pull"", ""got_epic"": 1}"
LOG00032131,U000174,shop_purchase,2024-10-01,{}
LOG00032132,U000478,cookie_upgrade,2024-08-09,{}
LOG00032133,U000300,shop_purchase,2024-10-04,{}
LOG00032134,U000116,pvp_battle,2024-10-18,"{""result"": ""win""}"
LOG00032135,U000561,cookie_upgrade,2024-08-07,{}
LOG00032136,U000437,cookie_upgrade,2024-10-26,{}
LOG00032137,U000698,shop_purchase,2024-07-03,{}
LOG00032138,U000409,gacha_pull,2024-07-02,"{""pull_type"": ""ten_pull"", ""got_epic"": 1}"
LOG00032139,U000176,cookie_upgrade,2024-07-10,{}
LOG00032140,U000240,gacha_pull,2024-07-23,"{""pull_type"": ""single"", ""got_epic"": 0}"
LOG00032141,U000475,cookie_upgrade,2024-09-09,{}
LOG00032142,U000255,gacha_pull,2024-11-05,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00032143,U000652,guild_activity,2024-09-01,{}
LOG00032144,U000134,gacha_pull,2024-08-10,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00032145,U000881,stage_clear,2024-06-28,"{""stage"": 157, ""stars"": 1}"
LOG00032146,U000058,gacha_pull,2024-09-02,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00032147,U000944,gacha_pull,2024-10-31,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00032148,U000154,gacha_pull,2024-08-15,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00032149,U000578,stage_clear,2024-11-17,"{""stage"": 50, ""stars"": 1}"
LOG00032150,U001000,cookie_upgrade,2024-09-04,{}
LOG00032151,U000208,gacha_pull,2024-06-27,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00032152,U000764,pvp_battle,2024-09-08,"{""result"": ""win""}"
LOG00032153,U000512,guild_activity,2024-10-14,{}
LOG00032154,U000951,cookie_upgrade,2024-09-04,{}
LOG00032155,U000935,stage_clear,2024-08-10,"{""stage"": 469, ""stars"": 3}"
LOG00032156,U000712,guild_activity,2024-06-01,{}
LOG00032157,U000691,cookie_upgrade,2024-11-08,{}
LOG00032158,U000962,guild_activity,2024-08-20,{}
LOG00032159,U000775,guild_activity,2024-06-10,{}
LOG00032160,U000710,cookie_upgrade,2024-10-06,{}
LOG00032161,U000039,stage_clear,2024-09-14,"{""stage"": 94, ""stars"": 3}"
LOG00032162,U000198,gacha_pull,2024-08-29,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00032163,U000258,stage_clear,2024-07-31,"{""stage"": 320, ""stars"": 1}"
LOG00032164,U000943,stage_clear,2024-11-12,"{""stage"": 493, ""stars"": 2}"
LOG00032165,U000882,pvp_battle,2024-09-06,"{""result"": ""win""}"
LOG00032166,U000641,guild_activity,2024-07-10,{}
LOG00032167,U000169,shop_purchase,2024-10-28,{}
LOG00032168,U000817,shop_purchase,2024-09-08,{}
LOG00032169,U000969,stage_clear,2024-10-04,"{""stage"": 486, ""stars"": 3}"
LOG00032170,U000108,stage_clear,2024-09-16,"{""stage"": 297, ""stars"": 1}"
LOG00032171,U000191,stage_clear,2024-06-18,"{""stage"": 182, ""stars"": 3}"
LOG00032172,U000015,stage_clear,2024-10-11,"{""stage"": 52, ""stars"": 3}"
LOG00032173,U000812,stage_clear,2024-07-18,"{""stage"": 248, ""stars"": 1}"
LOG00032174,U000318,stage_clear,2024-08-19,"{""stage"": 72, ""stars"": 3}"
LOG00032175,U000614,cookie_upgrade,2024-07-11,{}
LOG00032176,U000624,shop_purchase,2024-06-12,{}
LOG00032177,U000732,stage_clear,2024-10-02,"{""stage"": 481, ""stars"": 2}"
LOG00032178,U000592,guild_activity,2024-08-28,{}
LOG00032179,U000628,guild_activity,2024-09-02,{}
LOG00032180,U000476,pvp_battle,2024-09-20,"{""result"": ""lose""}"
LOG00032181,U000229,gacha_pull,2024-11-23,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00032182,U000221,stage_clear,2024-06-20,"{""stage"": 217, ""stars"": 3}"
LOG00032183,U000049,stage_clear,2024-10-10,"{""stage"": 395, ""stars"": 3}"
LOG00032184,U000721,stage_clear,2024-07-10,"{""stage"": 128, ""stars"": 3}"
LOG00032185,U000865,guild_activity,2024-07-23,{}
LOG00032186,U000348,cookie_upgrade,2024-07-20,{}
LOG00032187,U000300,cookie_upgrade,2024-07-05,{}
LOG00032188,U000432,guild_activity,2024-06-30,{}
LOG00032189,U000937,stage_clear,2024-09-24,"{""stage"": 487, ""stars"": 3}"
LOG00032190,U000975,shop_purchase,2024-10-25,{}
LOG00032191,U000691,cookie_upgrade,2024-07-13,{}
LOG00032192,U000979,cookie_upgrade,2024-11-23,{}
LOG00032193,U000021,pvp_battle,2024-06-02,"{""result"": ""win""}"
LOG00032194,U000876,pvp_battle,2024-09-03,"{""result"": ""lose""}"
LOG00032195,U000855,stage_clear,2024-11-16,"{""stage"": 416, ""stars"": 2}"
LOG00032196,U000393,pvp_battle,2024-10-19,"{""result"": ""lose""}"
LOG00032197,U000214,guild_activity,2024-11-01,{}
LOG00032198,U000277,pvp_battle,2024-11-09,"{""result"": ""win""}"
LOG00032199,U000662,shop_purchase,2024-06-18,{}
LOG00032200,U000028,stage_clear,2024-10-14,"{""stage"": 83, ""stars"": 3}"
LOG00032201,U000256,stage_clear,2024-09-27,"{""stage"": 186, ""stars"": 3}"
LOG00032202,U000546,stage_clear,2024-06-13,"{""stage"": 308, ""stars"": 1}"
LOG00032203,U000549,pvp_battle,2024-09-18,"{""result"": ""win""}"
LOG00032204,U000757,stage_clear,2024-06-15,"{""stage"": 129, ""stars"": 2}"
LOG00032205,U000954,stage_clear,2024-06-19,"{""stage"": 135, ""stars"": 3}"
LOG00032206,U000297,guild_activity,2024-11-25,{}
LOG00032207,U000168,cookie_upgrade,2024-09-25,{}
LOG00032208,U000531,gacha_pull,2024-06-05,"{""pull_type"": ""single"", ""got_epic"": 0}"
LOG00032209,U000104,shop_purchase,2024-08-04,{}
LOG00032210,U000277,stage_clear,2024-08-16,"{""stage"": 226, ""stars"": 3}"
LOG00032211,U000627,stage_clear,2024-10-10,"{""stage"": 257, ""stars"": 3}"
LOG00032212,U000427,cookie_upgrade,2024-07-12,{}
LOG00032213,U000441,stage_clear,2024-06-05,"{""stage"": 415, ""stars"": 3}"
LOG00032214,U000465,pvp_battle,2024-10-16,"{""result"": ""win""}"
LOG00032215,U000818,stage_clear,2024-07-08,"{""stage"": 141, ""stars"": 3}"
LOG00032216,U000352,shop_purchase,2024-10-19,{}
LOG00032217,U000587,guild_activity,2024-08-08,{}
LOG00032218,U000270,cookie_upgrade,2024-09-12,{}
LOG00032219,U000523,gacha_pull,2024-11-22,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00032220,U000296,stage_clear,2024-10-04,"{""stage"": 254, ""stars"": 1}"
LOG00032221,U000280,gacha_pull,2024-09-27,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00032222,U000594,stage_clear,2024-08-12,"{""stage"": 241, ""stars"": 3}"
LOG00032223,U000094,cookie_upgrade,2024-10-05,{}
LOG00032224,U000741,guild_activity,2024-08-05,{}
LOG00032225,U000386,shop_purchase,2024-10-28,{}
LOG00032226,U000723,stage_clear,2024-06-02,"{""stage"": 429, ""stars"": 3}"
LOG00032227,U000665,stage_clear,2024-07-15,"{""stage"": 34, ""stars"": 1}"
LOG00032228,U000294,gacha_pull,2024-10-17,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00032229,U000908,pvp_battle,2024-07-09,"{""result"": ""lose""}"
LOG00032230,U000475,stage_clear,2024-11-19,"{""stage"": 374, ""stars"": 3}"
LOG00032231,U000854,guild_activity,2024-10-10,{}
LOG00032232,U000813,guild_activity,2024-08-09,{}
LOG00032233,U000286,stage_clear,2024-08-20,"{""stage"": 349, ""stars"": 2}"
LOG00032234,U000659,stage_clear,2024-07-27,"{""stage"": 193, ""stars"": 3}"
LOG00032235,U000772,stage_clear,2024-10-02,"{""stage"": 466, ""stars"": 3}"
LOG00032236,U000764,pvp_battle,2024-07-10,"{""result"": ""win""}"
LOG00032237,U000813,pvp_battle,2024-11-13,"{""result"": ""lose""}"
LOG00032238,U000174,pvp_battle,2024-06-29,"{""result"": ""win""}"
LOG00032239,U000713,pvp_battle,2024-10-22,"{""result"": ""win""}"
LOG00032240,U000221,shop_purchase,2024-10-07,{}
LOG00032241,U000969,pvp_battle,2024-08-24,"{""result"": ""win""}"
LOG00032242,U000563,stage_clear,2024-06-25,"{""stage"": 5, ""stars"": 2}"
LOG00032243,U000371,stage_clear,2024-07-22,"{""stage"": 1, ""stars"": 2}"
LOG00032244,U000141,shop_purchase,2024-06-29,{}
LOG00032245,U000216,guild_activity,2024-08-26,{}
LOG00032246,U000259,gacha_pull,2024-08-28,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00032247,U000875,stage_clear,2024-07-26,"{""stage"": 133, ""stars"": 2}"
LOG00032248,U000798,shop_purchase,2024-10-06,{}
LOG00032249,U000767,gacha_pull,2024-06-03,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00032250,U000138,cookie_upgrade,2024-08-13,{}
LOG00032251,U000118,stage_clear,2024-10-23,"{""stage"": 120, ""stars"": 2}"
LOG00032252,U000298,stage_clear,2024-07-11,"{""stage"": 395, ""stars"": 1}"
LOG00032253,U000816,cookie_upgrade,2024-09-29,{}
LOG00032254,U000388,stage_clear,2024-09-15,"{""stage"": 246, ""stars"": 3}"
LOG00032255,U000483,cookie_upgrade,2024-10-13,{}
LOG00032256,U000271,gacha_pull,2024-11-20,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
LOG00032257,U000203,cookie_upgrade,2024-06-12,{}
LOG00032258,U000091,pvp_battle,2024-10-15,"{""result"": ""lose""}"
LOG00032259,U000306,gacha_pull,2024-11-12,"{""pull_type"": ""ten_pull"", ""got_epic"": 0}"
